Diagnosed Diabetes Est. Percent,Unemployment Rate,Household Median Income,Perc_Adults_LessThanHS,Perc_Adults_HSOnly,Perc_Adults_AssociateSomeCollege,Perc_Adults_BAorHigher,Obesity_Prev_Percent,Leisure_Time_Physical_Inactivity_Perc,Median_Age
13.4,4.1,36069,15.357,37.356,29.716,17.571,32.1,33.7,42.9
15.6,7.4,35942,15.852,34.76,33.521,15.867,32.2,29.9,39.3
14.4,6.9,37005,18.184,40.821,26.467,14.528,35.6,34.2,39.5
14.4,4.5,44914,14.859,38.805,32.005,14.33,37,35.2,40.6
12.3,4,54305,9.734,33.132,30.584,26.551,31.7,29.6,37.4
15.2,3.6,45200,16.806,43.417,26.332,13.445,33.7,36.2,39.5
10.2,3.7,61730,11.972,34.475,30.607,22.947,32.7,28.2,38.3
14.2,8.1,32664,18.398,41.779,26.064,13.759,33.7,35.4,39
13.7,9.2,36903,15.73,40.243,30.267,13.76,37.3,33,47.2
11.4,2.6,51607,12.073,41.286,29.77,16.871,34.9,32.5,42
14.8,4.8,41669,19.738,34.776,31.903,13.583,34.9,36.9,43.4
11.9,4.9,45922,13.783,38.325,32.573,15.318,33.8,33.3,39.2
12.9,4.2,48008,17.196,37.965,24.669,20.17,39.3,35.2,41.4
13.4,5.7,40581,14.466,35.888,30.478,19.168,40.3,34.9,37.8
14,3.7,50316,11.539,35.154,30.572,22.734,34.6,31.1,40.7
14.2,6.1,41800,14.347,43.359,29.732,12.562,38.8,31.6,41.9
14.1,6.1,35106,20.907,37.642,29.323,12.128,34.6,30,40.1
10.5,4.2,51082,13.575,25.29,30.33,30.805,30.8,26.7,34.2
13.6,6.8,38446,12.734,36.639,35.073,15.554,36.7,29.4,39.3
12.6,5.1,46074,11.987,41.552,29.586,16.875,31.8,29.7,42
16.2,6.8,39210,16.157,36.195,33.755,13.894,37.4,36.3,38.5
12.4,5.3,44619,12.437,43.011,28.062,16.49,34.9,33.9,41.7
7.5,3.8,42035,8.816,26.402,27.711,37.071,31,24.3,26.9
12.7,6.2,44520,13.91,36.467,33.475,16.148,34.4,33.6,41.1
12.5,4.3,44212,11.503,33.931,27.588,26.978,36.3,35.7,35.3
12.5,4.7,42453,13.468,35.466,33.332,17.734,33.7,31.1,37.6
16.2,7.5,34222,17.832,39.146,28.597,14.425,31.4,39.8,44.8
13.3,2.8,54629,8.109,38.458,32.276,21.156,35.7,34.7,42
11.8,4.2,62622,8.714,32.911,35.189,23.186,31.6,28.9,38.8
15.5,6.9,36671,16.203,35.785,34.125,13.887,36.1,37.8,39.5
13.8,6.9,39629,18.457,38.376,29.071,14.097,33.8,35.9,39.6
12.9,4.5,44505,13.132,39.976,28.876,18.016,34.1,37.5,40.1
9.6,3.7,50993,28.273,29.512,22.105,20.11,34.2,30.3,31.6
14.1,4.7,36350,22.289,36.286,25.307,16.118,35.7,37.5,40.7
10.4,4.3,51476,11.165,25.84,32.312,30.683,30.6,27.4,35.3
10.9,4.3,61882,10.402,34.78,33.042,21.775,33.9,30.2,38.3
13,4.3,52283,9.244,35.097,29.372,26.287,36.6,30.9,40.1
12,3.4,45642,11.946,40.944,25.663,21.448,35.5,32.3,39.2
12.1,2.7,50441,12.148,33.363,27.779,26.711,34.2,33.3,34.2
10.1,3.1,57403,12.572,38.223,28.335,20.87,38.6,32.9,36.4
12.9,8.4,42177,9.587,31.606,35.815,22.993,29.7,23.1,48
8.3,5.1,56167,4.999,14.33,26.976,53.694,24.4,11.1,32.4
9.3,6.2,74460,6.726,22.428,36.782,34.064,27.2,16,41.1
11.2,6.6,49898,8.055,25.605,42.254,24.085,30.3,18.5,43.8
10.6,8.4,63055,9.648,32.538,38.631,19.184,32,19.1,42.5
12.7,9,41403,11.055,32.447,38.143,18.355,32.2,20.5,47.9
14.2,9.8,45350,12.406,36.4,35.065,16.128,28.5,22.3,47.6
12.5,10.1,40682,10.329,27.624,38.472,23.575,31,18.5,54.1
8.8,7.8,61248,7.01,23.607,36.071,33.313,22.6,14.5,41.4
12.2,9.2,43202,10.897,32.416,40.361,16.326,29.7,20.6,46.7
11.7,8.1,45728,10.097,37.771,35.079,17.053,29.3,18.7,49.8
12.9,10.5,44309,10.362,31.816,36.095,21.726,31.9,24.2,50.8
11.1,9.6,41846,10.436,35.441,36.799,17.323,32.7,19.6,46.4
8.4,5.5,53941,19.679,24.876,25.346,30.099,26.3,16.3,39.1
9.2,8.4,48538,11.09,27.082,35.767,26.061,26.6,18,42.7
11.9,8.9,44943,16.475,29.258,38.15,16.117,35.2,20.3,40.1
10.3,9.4,38921,11.219,32.345,39.165,17.27,27.8,18.9,47.7
11.2,9.4,44678,12.439,30.674,37.984,18.903,31.2,20.8,42.3
13,9.6,40095,16.07,33.39,33.219,17.321,28.9,21.6,48.1
8.4,6.9,47933,8.866,24.728,37.726,28.68,27.3,16.6,39.2
13.3,7.8,41791,10.737,29.792,36.426,23.045,30,19.5,50.1
11.3,8.1,50876,10.346,30.435,41.091,18.129,35.6,19.3,39.4
9.9,7.9,38130,19.852,30.05,36.825,13.273,28.6,22.2,36.6
9.3,7.4,55954,14.902,27.121,35.565,22.413,32.9,16.5,35.6
10.6,6.9,53588,24.893,34.595,30.555,9.957,30.9,19,37.3
8.1,5.9,62292,9.328,17.646,30.345,42.681,22.2,12.8,36.3
10.1,6.8,55218,9.01,25.84,35.397,29.753,34,16.6,37.4
11.5,7.5,57216,6.651,35.856,40.52,16.972,27.3,20.5,49.2
12.2,6.9,46226,10.246,33.606,35.286,20.862,27.8,17.3,48.2
10,7.8,49667,17.392,28.984,38.059,15.566,33.4,19.1,35.9
10.4,7.3,47309,7.356,33.638,35.75,23.256,32.4,16.7,40.1
12.4,10,46350,6.753,32.506,35.591,25.15,26.9,17.3,51.9
10.7,6.6,50562,14.174,29.966,37.309,18.551,26.7,19.1,41.8
8.5,5.6,75577,9.175,18.581,31.044,41.2,25.9,12.1,35.9
13.3,6.3,35341,8.392,38.024,36.626,16.958,28,20.8,54.9
9.3,6.5,60643,12.037,28.048,35.413,24.502,28.1,19.2,38
10.6,4.6,59645,12.208,41.865,24.06,21.867,31.3,23.8,42.4
10.1,5.3,56099,6.132,28.923,25.875,39.07,28.3,22.5,41
11.8,6.4,46968,10.9,48.837,24.759,15.504,36,29.6,45.2
10.7,6.5,54715,8.068,39.113,29.416,23.404,27.5,26.4,44.7
12.6,6.6,44834,13.343,50.799,22.095,13.763,32.2,25.7,44.6
11.5,5.5,59205,14.468,38.068,23.846,23.618,31.9,24.9,39.7
12.6,5.7,44197,9.326,48.13,23.01,19.534,32.3,24.6,42.6
9.6,5.4,50567,11.147,48.266,22.905,17.682,31.3,27.7,43.8
9.6,5.2,80132,6.433,30.174,25.044,38.35,26.5,20.7,42.6
10.1,5,66277,6.488,34.179,26.043,33.29,28.3,22,42.4
13,7,43614,9.527,45.533,24.719,20.22,30.2,25.1,44.1
11.4,7,39069,12.83,45.87,25.716,15.584,29.6,27.9,49.5
11,7.1,51021,10.775,46.704,26.545,15.976,34,25.9,44.8
7.8,4.3,59070,6.7,31.144,19.761,42.396,29.3,17.3,29.7
7.8,4.1,92551,7.045,22.479,20.243,50.233,22.3,17.8,39.9
12.9,6.2,44670,11.486,46.093,21.548,20.874,31.9,29,40.1
11.7,7.2,46173,12.887,50.762,23.132,13.219,39.3,28.9,43.3
11.7,7.3,46742,12.366,46.009,24.133,17.493,30.8,27.3,38.4
11.8,6.2,48821,11.026,44.615,22.999,21.359,35.1,27.5,39.8
11.9,5.8,45388,11.679,44.875,22.814,20.633,34.5,29.8,42.1
9.3,4.5,64116,8.629,33.891,23.837,33.643,29.5,19.2,40.7
10.8,5.3,59958,10.921,33.994,25.76,29.325,30.5,24.2,39.4
10.6,5.5,67773,7.597,31.579,24.04,36.784,24.8,22.8,38.9
10.9,5.1,49274,8.456,48.783,24.987,17.774,29.6,28.1,45.9
11.6,6.2,48820,8.93,39.801,24.306,26.963,32.6,23.5,38.7
16,7.8,42056,12.636,50.401,22.229,14.734,39.2,31.9,44
11.6,8.1,38819,19.215,54.642,17.844,8.299,31.4,22.9,41.9
12.8,5.4,59474,13.455,43.13,23.36,20.055,34.3,29.4,40.6
10.9,7,47450,13.021,52.383,21.219,13.377,28.6,22.9,42.8
11.9,5.5,50579,13.277,47.706,21.686,17.33,33.3,27.1,41.7
11.3,7.9,46684,11.394,51.161,22.733,14.712,30.5,25.8,42.4
9.6,6.1,43171,11.046,44.064,22.736,22.153,35.9,28.1,38.8
11.1,6.4,42670,10.919,51.282,22.97,14.828,31.3,27.1,43.4
11.9,5.6,49506,17.641,51.377,17.67,13.313,34.6,27.4,42.4
10.5,6.6,47398,9.965,37.614,26.321,26.099,29.9,24.9,42.3
10,4.6,61347,15.399,37.352,21.598,25.65,28.4,22.1,38.3
11.3,6.2,46727,10.492,44.316,24.864,20.328,31.8,23.7,44.2
10,4.9,56971,13.968,43.323,22.85,19.859,28.1,23,41.1
11.1,6.1,60243,11.935,33.331,25.827,28.908,31.1,25.4,39.5
10.8,7.3,46452,10.906,39.159,27.882,22.053,27.4,27.6,42.9
12.1,6.1,48962,11.142,40.213,28.021,20.625,33.1,28.1,41.3
10.4,6.4,43082,10.439,47.89,24.676,16.995,32.3,24.6,42.5
12.7,5.8,49187,10.486,44.139,23.799,21.575,30.3,26.8,43.6
13.4,6.4,43245,16.948,51.132,19.852,12.067,34,26.6,43.3
12.3,7.5,59574,10.45,36.474,29.523,23.554,31.1,28,41.3
7.5,4.6,84156,6.097,24.562,21.884,47.457,26,18.1,41
11.3,4.6,54861,10.154,41.485,19.867,28.494,35.4,23.5,43.8
11.8,5.9,65730,9.577,35.138,27.411,27.874,29.1,25.9,41.5
11.2,6.7,46783,14.181,50.222,20.576,15.021,36.7,28.6,43.6
10.8,5.1,59244,11.734,46.232,25.689,16.344,33.8,29.2,41.5
10.9,8.1,41514,17.391,33.508,22.751,26.35,29.4,26.1,33.6
11.8,7.5,60082,9.254,34.932,30.518,25.296,28.1,28.1,45.3
11.5,7.4,44267,12.5,47.865,24.586,15.049,32.1,30.9,45.5
11.8,7.1,50299,12.114,47.679,24.891,15.316,32.7,27.3,43.6
10.4,5.1,52487,17.11,45.483,20.729,16.678,33.8,22.6,39.4
13,7.3,43938,12.857,49.152,22.524,15.466,37.9,29.3,44.9
11.9,6.1,43426,10.958,49.197,24.334,15.511,31.2,25.5,51.4
10.3,5.9,47518,11.105,46.574,25.573,16.749,30.8,27.8,45.9
12,6.9,49004,10.913,44.114,24.486,20.487,32.9,26,42.7
10.1,5,57013,14.832,40.949,22.077,22.142,29.2,23.7,38.5
13.2,5.9,41395,11.094,49.267,23.129,16.51,33.9,21.7,45.1
12.6,5.3,43896,8.789,46.597,26.187,18.428,32.2,23.8,46
11.5,5.7,58068,8.246,38.841,24.776,28.137,27.8,27.5,44
12.1,6.4,49357,10.122,43.114,26.251,20.513,31.9,27.2,46.2
12.2,5.7,56544,6.976,38.526,27.592,26.906,31.7,26,45.8
10.9,6.6,55836,8.354,47.868,25.178,18.6,34.8,25.9,42.7
11.1,5.4,62305,11.463,40.611,24.81,23.115,34.1,22.1,40.6
8.7,6.5,70697,9.643,20.864,23.084,46.408,23.8,22.5,43.6
9.4,7.2,63762,8.604,28.474,31.093,31.829,29.2,23.7,43.2
7.5,6.7,72776,6.915,22.852,24.725,45.508,24.7,18.3,43.7
9.7,8.2,52011,16.758,29.639,26.339,27.264,28.1,26.3,37
8.7,7.1,77000,6.457,22.935,26.024,44.584,23.4,18.2,42.8
18.1,7.7,40211,21.743,35.153,29.361,13.744,37.8,32.4,43.1
13.2,6.5,47394,14.519,30.974,29.193,25.313,34.5,24.7,40.6
17.9,12.2,26864,25.423,40.685,24.064,9.828,38.9,32.2,38.5
13.1,5.9,45821,16.077,31.891,32.013,20.02,32.8,26.5,40.3
17.2,11.5,32245,22.451,28.573,29.85,19.126,40.6,33,40.2
18.7,9.7,41803,20.447,35.32,31.013,13.22,35.4,33.1,39.1
10.5,5.7,65354,7.557,22.74,30.095,39.609,22.8,16.1,42
12.3,6,58690,11.821,30.503,34.701,22.975,33.8,24.9,35
16.4,8,41786,16.118,38.619,28.297,16.967,30.5,32,45.1
11,5.1,56564,9.775,21.7,27.383,41.142,25.3,19.9,36.2
14.2,8.3,38273,21.758,36.431,25.843,15.969,37.7,30.9,38.4
13.7,9.6,39972,20.395,37.125,28.073,14.406,30.8,30.8,40.8
16.1,6.8,39869,23.414,41.039,24.032,11.515,36.8,30.9,40.4
16.6,8.3,34541,20.513,36.457,28.055,14.975,40.3,28.3,42.3
16.2,7.6,35760,16.438,37.718,30.527,15.317,37.7,30.7,41.5
13.5,8,37711,19.113,35.867,27.892,17.128,37.8,31.2,40.4
20.1,9.6,31761,27.223,36.18,27.012,9.585,39.2,34.5,37.4
10,5.8,58167,10.146,28.015,35.485,26.354,33.4,24.8,35.7
15.4,6.7,46816,19.687,35.525,26.172,18.615,37,26.6,41.8
16.8,8.6,36715,17.869,38.709,26.063,17.359,38.5,28.9,43.5
14.5,7.2,45044,15.251,33.217,29.133,22.399,35,30.5,37.8
14.1,8.5,47842,13.985,29.46,30.443,26.112,30.9,27.1,47
10.8,5.3,55452,13.112,25.316,28.691,32.882,27.7,20.8,37.6
14.3,6.9,40599,17.511,29.35,29.601,23.538,35.3,27.5,38.6
15.1,7.7,35667,20.094,42.171,26.678,11.056,39.6,30.4,39.5
11.4,7.4,45608,11.46,31.808,34.123,22.609,30,25.5,42.5
15.8,5.7,41902,21.578,36.046,27.849,14.526,39.4,30.4,36.3
13.9,6.4,48824,14.075,35.949,29.371,20.604,33.5,30.2,41.2
12.8,7.2,53421,15.769,33.341,27.596,23.294,31.8,27,41
14.8,7.1,43191,20.562,34.715,30.571,14.153,38.6,31.9,40.7
17.5,9,32015,22.42,42.374,24.727,10.479,42.8,29.6,39.7
10.5,5.1,57623,10.817,28.654,30.665,29.864,34,23.8,38.2
16.8,7.9,43262,19.176,30.511,31.663,18.65,35.5,28.3,51
17.3,10.5,31556,20.105,36.692,26.929,16.274,41.3,35.2,39.7
15.3,10.6,32991,25.51,40.722,25.337,8.432,36.6,33.8,39.6
16.3,5.7,42128,21.949,35.552,26.195,16.304,35.1,28.3,40.7
12,6.3,46996,16.301,31.433,28.75,23.515,29.3,25.1,43.8
16,11.3,34557,15.747,33.998,30.261,19.994,41,26.9,38.7
11.9,6.3,46154,15.778,31.423,29.2,23.599,30.7,23.3,35.2
10.7,6,51973,9.39,22.446,30.654,37.51,32.1,21.1,32.7
13.1,5.7,43685,21.909,36.828,24.66,16.603,35.7,28.9,41.2
13.2,6.3,47706,16.353,29.82,30.999,22.828,30.1,26.7,38.2
13.3,7.3,41205,17.268,29.595,34.102,19.035,34.7,28.5,35.6
15.1,8.6,39119,20.249,39.198,28.168,12.386,36.4,29.5,42.9
19.6,10,28314,20.729,40.441,26.358,12.472,40.8,31.2,40.9
12.3,6.3,61044,11.526,27.415,31.553,29.506,31.6,22.3,37.6
10.2,2.6,50482,11.41,36.039,31.925,20.625,31.2,24,42.2
9.4,3.1,48716,16.609,32.531,30.52,20.341,32.2,25.7,38.2
14.1,5.5,33973,21.072,30.697,30.437,17.794,36.8,25.6,28.9
9.5,2.8,48889,11.018,38.632,32.025,18.325,31.4,24.8,42.5
6.1,3.2,58591,4.326,26.456,28.265,40.952,28.5,16.6,26.2
8.7,2.9,53039,7.76,32.752,31.564,27.925,33.1,21.9,38.4
10,3.3,49724,13.797,29.333,31.268,25.603,35.4,24.1,41.8
15.9,7.7,22500,22.524,41.359,28.058,8.058,39.4,27.3,25.9
9.2,3.4,44052,8.959,38.111,33.234,19.696,32.3,23.5,39.9
10.4,3.3,47592,9.502,40.498,26.199,23.801,30.7,24.4,51
11.6,3.8,41888,11.628,38.023,32.218,18.131,32.8,23.1,38.4
10.1,3.9,45997,10.383,39.943,32.98,16.694,29.1,24.6,44.6
7,3.4,42171,5.163,23.777,23.232,47.827,31.5,20.2,25.2
8,3.3,50355,8.146,37.738,33.177,20.939,31.2,23.4,37.9
13.3,5.8,31267,18.365,34.932,30.351,16.353,41,26.2,29.8
11.6,4.6,51223,6.641,29.86,39,24.499,31.8,22,52.1
9.6,2.8,50238,9.422,27.1,36.833,26.645,34,22.1,37.8
11,5.3,43602,11.125,39.159,32.583,17.132,33.7,25,48.1
11.2,5.4,53517,8.468,41.35,30.4,19.782,33.9,28.3,44.5
15.5,14.5,38540,15.085,36.964,33.875,14.077,39.4,27.4,28.9
10.7,2.9,48475,14.272,36.984,28.118,20.626,30,21.7,48.1
9.7,2.5,55477,11.123,32.966,32.966,22.944,28.3,28.3,47.2
11.3,4.7,44440,6.908,32.854,36.289,23.949,29.8,20.7,52
9.8,3.1,47756,7.801,33.783,32.317,26.1,29.5,28.5,41.5
9.2,3.6,55118,9.843,43.569,31.98,14.608,31.4,23.7,44.8
10,3.4,38338,11.794,37.265,31.653,19.288,29.8,30,48.4
10.3,2.7,47596,9.339,37.696,33.061,19.905,27.8,24,48.6
10,3.4,57575,7.19,44.199,28.132,20.479,30,20.9,36.4
10.5,2.6,52592,8.246,33.361,35.255,23.138,29.8,23,48.7
9.9,3.5,61242,7.827,36.412,34.37,21.39,33.4,25.6,35.3
8.6,2.3,53080,7.007,30.048,33.254,29.691,33.4,25.7,40.5
9.5,2.6,63468,8.759,27.852,30.384,33.006,31.1,21.5,39.6
9.9,2.9,51786,13.138,36.882,28.389,21.591,29.7,25,47
11.1,2.8,51053,6.994,44.234,28.355,20.416,32.5,23.1,47
11.6,5.4,33881,12.637,33.187,35.549,18.626,34.3,25,30.9
10.1,2.5,47468,11.293,41.565,29.388,17.755,27.5,24.5,47.5
10.7,3.8,45485,8.333,44.281,33.007,14.379,28.8,22.3,51.1
10.1,3,49653,9.385,37.623,30.324,22.667,31.4,22.5,46.5
9.3,3.6,57473,6.007,32.13,28.654,33.208,32,20.3,41.9
8.2,3.5,50488,6.011,31.16,31.225,31.604,26.5,18.3,41.1
6.8,2.4,84610,4.864,21.277,32.626,41.233,29.2,19.9,33.5
10.9,4.3,42682,11.98,39.07,30.671,18.279,34.8,25.1,35.9
9.5,2.7,58975,10.699,32.391,34.365,22.545,30.9,25.3,42.9
12.1,3.9,41253,21.179,28.821,34.889,15.111,28.6,26.3,50.4
9.6,4.1,54019,10.95,32.123,34.332,22.595,33.5,21.4,42.7
8.6,3.4,54976,6.625,31.843,37.752,23.78,27.7,21.7,35.8
13.1,6,33173,16.468,40.811,28.719,14.002,35.2,28.2,32.3
11.2,3.2,46744,9.821,38.393,30.166,21.62,30.3,23.2,45
8.4,3,60244,8.586,28.351,32.805,30.258,30.1,20.2,34.7
11.4,4.1,55731,8.989,32.28,31.882,26.849,33.2,23.9,40.3
9,3.4,51508,7.189,27.836,36.046,28.929,26.7,18.8,37
10,3.3,46868,10.765,39.533,30.508,19.194,31,24.4,49.1
11.5,3.3,54227,8.904,41.553,29.566,19.977,26.9,26.2,52.1
12.2,4.8,43811,12.927,36.904,34.134,16.036,32.3,26.8,38.9
9.9,2.5,51157,10.222,36.799,33.703,19.276,31.3,26.5,47.1
10.1,3.5,49463,7.726,38.144,33.037,21.092,33.1,25.4,43.8
9.6,2.6,66006,9.163,35.116,28.727,26.994,33.6,24.1,39.1
9.5,2.8,54593,8.333,32.922,33.436,25.309,33.1,22.4,45.9
16.6,8.7,29108,20.655,24.954,38.649,15.742,37.8,26.6,23.5
10.1,3.2,45288,12.484,37.298,28.821,21.397,31.2,27.1,45.5
9.1,2.9,58802,7.801,35.344,35.412,21.443,34,25,43.9
10,3.7,74857,8.725,29.343,31.795,30.137,30.1,22.2,40.5
11.7,5.4,47834,12.169,36.533,30.663,20.635,30.3,27.4,45.1
8.1,3,54665,8.147,33.333,31.188,27.332,32,21.8,40.9
16.4,5.9,30798,14.625,38.999,30.83,15.547,44.5,27.4,26.1
11.7,6.8,46731,14.504,33.154,28.375,23.968,30.9,34.2,43.1
12.5,7.4,47295,19.538,41.438,24.771,14.253,31.7,33.2,36.5
14.6,8.7,35723,18.289,46.697,22.769,12.246,34.3,35.4,45.9
13.7,8.9,37530,25.374,41.436,21.931,11.259,31.7,34.4,43
14.6,5.9,51233,11.843,34.536,30.5,23.121,33,28.7,42.3
14.8,6,45326,16.537,32.725,29.837,20.9,36.6,34.4,39
14.1,9.3,34997,25.625,41.99,21.762,10.622,33.4,30.5,42.5
13,6.3,45097,16.763,45.194,25.048,12.995,34,33,42
13.4,10,40392,20.975,41.227,22.822,14.976,31.1,37.2,42.8
13.8,7.6,33382,18.688,39.438,25.772,16.103,34.7,32.9,43.2
12.8,5.4,58555,14.389,37.342,28.849,19.419,37.2,29.2,40
13.1,6.7,44567,15.979,38.629,29.604,15.788,35.6,32.5,36.6
12.4,8.6,33437,22.759,40.637,23.417,13.187,27.3,33.3,41.4
13.4,9,30976,23.687,46.651,15.915,13.747,31.3,34.1,45.8
17,9,31965,21.245,46.5,22.01,10.244,32.9,39.9,43.6
12.7,6.3,47884,14.575,37.499,29.476,18.451,33.5,34.6,39.5
13.2,7.6,41447,23.472,39.518,23.432,13.577,29.4,33.4,39.9
16.1,7.9,43504,16.437,37.774,27.027,18.762,32.5,32.1,49.3
10.9,5,54666,12.504,23.296,25.997,38.203,30.4,25.5,34.2
15.4,9.5,38246,17.707,46.306,24.69,11.296,33.6,35.4,45
13.8,8.1,40869,22.037,44.022,19.763,14.178,30.6,30.1,40.9
12.4,6.2,52144,16.357,44.075,25.431,14.136,35.6,36.1,39.3
17.5,8.2,40163,16.779,39.226,25.552,18.443,37.1,34.4,40.4
16.8,7.2,56724,13.78,35.32,28.826,22.073,31.2,29.9,43.1
13.3,8.4,32352,22.732,45.163,19.578,12.528,32.2,32,43.4
13.9,6.1,47562,14.693,39.323,26.967,19.017,31.3,31.9,41.4
13.5,8.9,38605,15.199,38.44,29.044,17.317,35,39.2,39.9
14.9,6.1,43238,16.699,44.201,25.084,14.016,34.1,32.9,42.5
14.3,8.1,39752,19.569,44.818,24.012,11.601,31.7,29.9,43
13.4,8,40855,18.114,43.369,23.831,14.686,34.4,37.1,43.4
15.9,9.3,32453,25.98,43.962,19.091,10.967,35.1,35,42.7
13.9,7.3,42047,18.535,41.606,23.891,15.968,32.2,32.3,39.6
13.7,6.1,48690,12.237,27.148,31.017,29.598,31,28,39.4
13.2,9.8,28228,24.306,39.962,24.411,11.322,31.5,34.3,44.2
15.1,9.2,36653,22.959,45.858,20.368,10.814,39.7,32.4,40.3
13.2,8.9,37039,20.442,42.565,24.34,12.653,31.9,32.9,43.9
13.9,7.3,38958,18.005,43.537,25.47,12.987,31.4,37.5,42.8
14.7,9.8,35672,19.204,44.455,24.438,11.904,35.9,34.9,39.7
15.4,8.6,42821,19.754,39.694,27.191,13.361,32.9,33.7,40.5
14.1,8,38721,15.711,47.292,22.303,14.695,32.9,33.5,44.8
13,6.5,41406,22.83,41.934,23.84,11.397,34.8,31.1,40.6
14.2,9.8,40777,23.084,45.155,21.023,10.739,32.9,30.7,41.5
13.9,7.7,44000,16.847,42.493,27.786,12.874,33.8,30.3,42.1
14.7,8.7,34117,23.419,49.626,18.946,8.008,32.5,34.3,45.3
13.3,7.4,45490,16.316,39.174,28.886,15.625,33.7,33.5,41.8
13.6,6.8,33639,23.722,41.566,24.616,10.095,29.9,34.5,43.9
11.6,5.4,52174,9.438,25.919,28.983,35.661,31.6,26.8,37.3
13.5,9.2,30078,26.948,45.576,18.347,9.129,34.9,33.5,39.1
16,9.7,38479,24.485,45.039,21.901,8.575,37.5,33.9,37
14.4,8.1,41370,20.135,42.855,25.332,11.677,35.2,32.4,40
15.7,8.9,38074,17.423,42.932,27.343,12.302,36,36.1,43
14.8,5.3,43464,16.694,41.222,24.579,17.505,35,37.6,42.9
13,6.6,56774,14.702,32.707,27.215,25.375,29.7,28.2,46
14.9,7.5,40897,16.827,43.754,25.738,13.681,31.6,36,42.2
14.2,10.5,37574,19.336,44.723,24.99,10.951,36.3,34.2,42.1
13.1,6.5,34203,24.272,45.229,21.275,9.224,32.4,34.1,39.6
13.3,6.7,43037,11.464,33.573,29.427,25.536,34.6,27.5,37.3
16.1,7.8,42348,21.688,37.03,28.936,12.347,34.3,31,42.9
13.1,6.2,50014,15.975,42.071,27.923,14.031,33,33.9,39.8
11.3,5.9,51202,11.847,36.01,32.581,19.562,35.1,28.8,38.2
14.7,8.6,40238,21.141,44.188,25.847,8.824,31.7,32.8,43.6
14.8,7.5,38265,20.89,42.994,23.964,12.152,35.8,33.2,42.7
10.7,6.6,55351,7.764,30.513,36.392,25.33,30.8,28.4,30.2
14.7,5,54922,13.886,40.495,28.396,17.223,32.7,32.3,44.3
12.2,8.7,38069,20.215,48.445,23.885,7.455,30.2,31.5,40.5
15.2,9.5,37437,17.063,41.932,24.429,16.576,33,39.3,41.8
14.7,7.8,35273,21.588,44.384,20.184,13.844,37.8,35.6,41.5
14.7,8,35140,24.761,41.317,24.094,9.829,32.3,33.5,43
14.1,8.8,36595,22.699,42.063,26.008,9.23,32.9,37.2,48.9
14.6,7.8,41984,21,41.793,27.526,9.68,34.4,31.8,43.1
12.1,6.8,40479,14.814,38.221,22.583,24.383,29.3,26.5,36.3
14.8,8.4,42137,24.085,36.91,25.825,13.18,32.2,37.8,40.7
14.8,7.6,47088,14.184,37.394,29.644,18.778,34.7,32.8,45.8
13.7,5.6,58487,13.458,39.133,29.277,18.132,35.2,33.1,38.4
10.9,5.2,61232,9.231,30.192,30.345,30.232,36.1,28.8,32.8
13.2,11.6,34196,22.69,46.69,21.704,8.917,31.4,38,38.7
12.7,7.4,43367,18.165,39.056,29.534,13.244,29.6,32.5,41.7
13.1,7.1,45251,16.474,37.098,28.894,17.534,34.2,39.7,41.8
12.6,7.5,47639,12.934,26.753,30.144,30.17,32.5,27.4,34.8
14,6.3,46977,17.337,46.791,25.151,10.721,35.1,31.4,41
14.4,9.2,44605,13.735,41.612,31.612,13.042,33.3,34.8,43.1
15.1,6.6,43211,14.292,35.384,28.962,21.361,31.9,30.9,44.1
10.5,5.2,61134,10.742,32.187,31.47,25.601,32.2,33.6,39.2
13.4,8.2,54748,14.292,39.695,30.396,15.617,34.6,35.2,37.4
12.9,7,44971,20.697,39.446,25.061,14.797,32.2,30.9,39.5
14.7,9.1,39755,19.112,40.78,27.533,12.575,34.6,29.6,45.4
13.5,7.8,37955,23.09,44.672,22.287,9.95,32.3,34,40.7
13.8,9.5,38123,19.533,48.066,20.652,11.749,34.2,34,46
16.5,6.7,37682,21.405,43.161,22.268,13.167,34.1,28.1,39.5
12.7,6.3,46316,11.561,30.587,26.991,30.862,28.9,32.1,39.7
12.9,8.6,37672,21.453,43.432,24.469,10.646,33,37,41.7
12.2,8.5,38214,15.201,40.233,23.454,21.112,33.6,35.8,36.8
15,7.3,39818,17.84,46.234,24.141,11.786,32.3,35.5,41.7
9.2,4.5,107942,4.419,15.636,23.364,56.581,23.9,20.8,38.7
11.9,5.2,70955,10.211,30.401,30.527,28.861,33.6,28.8,39.8
11.4,4.7,43967,19.827,36.553,31.852,11.768,33,26.5,39.1
9.6,3,60644,26.174,35.648,27.538,10.64,28.8,26.8,33.1
12.9,5.2,43658,20.103,31.532,32.705,15.66,39.6,32.7,36.4
13.8,5.5,44866,16.785,28.44,34.586,20.189,30,27.8,49.4
10.7,4.5,58928,9.918,34.614,33.662,21.806,27.4,24.8,43.2
11.1,3.2,54868,10.228,26.858,39.809,23.105,29.2,26.4,44.1
11.8,4.9,53622,24.704,36.141,24.884,14.271,29.8,33.3,35.6
10,4.8,55973,17.579,29.209,32.22,20.992,28.6,26.3,40.7
9.9,5,40536,32.384,28.562,28.307,10.748,28.2,27.7,34.2
11.5,4.8,55885,13.176,30.877,31.908,24.039,28.2,25.1,50.1
